date	time_sec	time_sec	Ch1_O2	Ch1_temp	Ch2_O2	Ch3_O2	Ch4_O2
8/10/2022	25:08.2	3214.2	7.851	24.854	7.815	7.6	8.062
8/10/2022	25:09.2	3215.2	7.858	24.855	7.807	7.601	8.062
8/10/2022	25:10.2	3216.199	7.852	24.855	7.806	7.605	8.06
8/10/2022	25:11.2	3217.202	7.853	24.854	7.806	7.6	8.063
8/10/2022	25:12.2	3218.201	7.854	24.853	7.815	7.598	8.062
8/10/2022	25:13.2	3219.2	7.853	24.854	7.815	7.597	8.06
8/10/2022	25:14.2	3220.202	7.851	24.855	7.813	7.6	8.063
8/10/2022	25:15.2	3221.2	7.853	24.856	7.814	7.6	8.066
8/10/2022	25:16.2	3222.201	7.856	24.855	7.818	7.596	8.061
8/10/2022	25:17.2	3223.2	7.857	24.853	7.811	7.598	8.065
8/10/2022	25:18.2	3224.208	7.852	24.851	7.818	7.599	8.065
8/10/2022	25:19.2	3225.201	7.86	24.851	7.815	7.602	8.064
8/10/2022	25:20.2	3226.201	7.85	24.854	7.814	7.6	8.062
8/10/2022	25:21.2	3227.202	7.854	24.858	7.811	7.596	8.062
8/10/2022	25:22.2	3228.201	7.856	24.862	7.816	7.6	8.059
8/10/2022	25:23.2	3229.201	7.859	24.861	7.817	7.601	8.059
8/10/2022	25:24.2	3230.202	7.857	24.858	7.815	7.599	8.066
8/10/2022	25:25.2	3231.202	7.85	24.856	7.813	7.6	8.063
8/10/2022	25:26.2	3232.202	7.856	24.854	7.815	7.599	8.057
8/10/2022	25:27.2	3233.204	7.854	24.853	7.818	7.603	8.062
8/10/2022	25:28.2	3234.203	7.857	24.853	7.821	7.606	8.062
8/10/2022	25:29.2	3235.204	7.861	24.856	7.818	7.601	8.065
8/10/2022	25:30.2	3236.205	7.856	24.857	7.819	7.602	8.061
8/10/2022	25:31.2	3237.204	7.854	24.859	7.817	7.605	8.061
8/10/2022	25:32.2	3238.204	7.86	24.864	7.818	7.606	8.059
8/10/2022	25:33.2	3239.206	7.854	24.866	7.819	7.603	8.065
8/10/2022	25:34.2	3240.205	7.853	24.868	7.819	7.603	8.06
8/10/2022	25:35.2	3241.205	7.855	24.867	7.815	7.602	8.06
8/10/2022	25:36.2	3242.205	7.855	24.865	7.819	7.605	8.055
8/10/2022	25:37.2	3243.206	7.856	24.866	7.816	7.6	8.06
8/10/2022	25:38.2	3244.206	7.851	24.868	7.809	7.599	8.064
8/10/2022	25:39.2	3245.205	7.855	24.869	7.813	7.602	8.058
8/10/2022	25:40.2	3246.208	7.855	24.868	7.807	7.6	8.059
8/10/2022	25:41.2	3247.207	7.848	24.871	7.806	7.6	8.058
8/10/2022	25:42.2	3248.207	7.853	24.874	7.807	7.598	8.06
8/10/2022	25:43.2	3249.207	7.853	24.874	7.81	7.603	8.06
8/10/2022	25:44.2	3250.209	7.843	24.875	7.805	7.597	8.058
8/10/2022	25:45.2	3251.208	7.848	24.876	7.799	7.602	8.054
8/10/2022	25:46.2	3252.209	7.843	24.879	7.804	7.599	8.06
8/10/2022	25:47.2	3253.209	7.841	24.882	7.805	7.596	8.057
8/10/2022	25:48.2	3254.209	7.834	24.887	7.804	7.595	8.055
8/10/2022	25:49.2	3255.209	7.845	24.89	7.8	7.597	8.053
8/10/2022	25:50.2	3256.208	7.837	24.889	7.792	7.594	8.056
8/10/2022	25:51.2	3257.208	7.843	24.889	7.8	7.592	8.051
8/10/2022	25:52.2	3258.209	7.843	24.885	7.801	7.603	8.056
8/10/2022	25:53.2	3259.218	7.838	24.885	7.789	7.589	8.055
8/10/2022	25:54.2	3260.209	7.844	24.888	7.797	7.588	8.055
8/10/2022	25:55.2	3261.208	7.835	24.889	7.787	7.594	8.059
8/10/2022	25:56.2	3262.209	7.832	24.894	7.787	7.59	8.052
8/10/2022	25:57.2	3263.209	7.835	24.894	7.784	7.589	8.053
8/10/2022	25:58.2	3264.209	7.835	24.892	7.787	7.576	8.049
8/10/2022	25:59.2	3265.21	7.828	24.886	7.792	7.592	8.061
8/10/2022	26:00.2	3266.21	7.835	24.882	7.788	7.596	8.056
8/10/2022	26:01.2	3267.21	7.833	24.881	7.789	7.587	8.057
8/10/2022	26:02.2	3268.21	7.822	24.881	7.786	7.587	8.058
8/10/2022	26:03.2	3269.211	7.824	24.886	7.781	7.59	8.053
8/10/2022	26:04.2	3270.212	7.83	24.89	7.785	7.584	8.053
8/10/2022	26:05.2	3271.211	7.818	24.894	7.787	7.581	8.055
8/10/2022	26:06.2	3272.211	7.823	24.895	7.786	7.579	8.056
8/10/2022	26:07.2	3273.211	7.827	24.894	7.782	7.58	8.055
8/10/2022	26:08.2	3274.211	7.817	24.895	7.78	7.583	8.057
8/10/2022	26:09.2	3275.212	7.818	24.895	7.776	7.577	8.053
8/10/2022	26:10.2	3276.211	7.824	24.897	7.774	7.578	8.053
8/10/2022	26:11.2	3277.212	7.818	24.895	7.776	7.584	8.057
8/10/2022	26:12.2	3278.23	7.818	24.896	7.773	7.574	8.054
8/10/2022	26:13.2	3279.212	7.819	24.896	7.777	7.573	8.05
8/10/2022	26:14.2	3280.212	7.815	24.896	7.765	7.579	8.059
8/10/2022	26:15.2	3281.213	7.813	24.897	7.769	7.575	8.059
8/10/2022	26:16.2	3282.214	7.818	24.896	7.765	7.58	8.056
8/10/2022	26:17.2	3283.213	7.813	24.898	7.772	7.578	8.054
8/10/2022	26:18.2	3284.215	7.805	24.899	7.77	7.576	8.054
8/10/2022	26:19.2	3285.215	7.805	24.901	7.763	7.579	8.052
8/10/2022	26:20.2	3286.215	7.803	24.899	7.77	7.572	8.049
8/10/2022	26:21.2	3287.216	7.806	24.899	7.765	7.574	8.058
8/10/2022	26:22.2	3288.215	7.804	24.899	7.759	7.575	8.049
8/10/2022	26:23.2	3289.217	7.801	24.902	7.761	7.568	8.056
8/10/2022	26:24.2	3290.217	7.796	24.901	7.755	7.574	8.059
8/10/2022	26:25.2	3291.217	7.804	24.902	7.754	7.57	8.056
8/10/2022	26:26.2	3292.216	7.795	24.905	7.76	7.57	8.055
8/10/2022	26:27.2	3293.216	7.794	24.908	7.757	7.564	8.053
8/10/2022	26:28.2	3294.217	7.8	24.911	7.759	7.566	8.059
8/10/2022	26:29.2	3295.216	7.79	24.911	7.757	7.567	8.055
8/10/2022	26:30.2	3296.219	7.796	24.908	7.761	7.568	8.057
8/10/2022	26:31.2	3297.217	7.789	24.906	7.76	7.562	8.053
8/10/2022	26:32.2	3298.218	7.799	24.901	7.756	7.569	8.056
8/10/2022	26:33.2	3299.255	7.791	24.901	7.755	7.562	8.058
8/10/2022	26:34.2	3300.218	7.783	24.903	7.748	7.556	8.053
8/10/2022	26:35.2	3301.219	7.788	24.904	7.752	7.56	8.051
8/10/2022	26:36.2	3302.219	7.784	24.906	7.744	7.562	8.05
8/10/2022	26:37.2	3303.219	7.788	24.906	7.753	7.557	8.051
8/10/2022	26:38.2	3304.22	7.78	24.907	7.746	7.558	8.053
8/10/2022	26:39.2	3305.22	7.784	24.907	7.744	7.555	8.051
8/10/2022	26:40.2	3306.22	7.783	24.908	7.749	7.557	8.057
8/10/2022	26:41.2	3307.219	7.779	24.908	7.739	7.556	8.057
8/10/2022	26:42.2	3308.22	7.775	24.908	7.745	7.558	8.056
8/10/2022	26:43.2	3309.22	7.781	24.909	7.745	7.554	8.054
8/10/2022	26:44.2	3310.22	7.776	24.913	7.741	7.553	8.05
8/10/2022	26:45.2	3311.219	7.778	24.914	7.735	7.554	8.055
8/10/2022	26:46.2	3312.219	7.773	24.913	7.735	7.552	8.055
8/10/2022	26:47.2	3313.219	7.772	24.912	7.733	7.557	8.056
8/10/2022	26:48.2	3314.221	7.772	24.913	7.733	7.551	8.055
8/10/2022	26:49.2	3315.219	7.774	24.913	7.734	7.554	8.058
8/10/2022	26:50.2	3316.22	7.767	24.913	7.732	7.556	8.055
8/10/2022	26:51.2	3317.221	7.769	24.915	7.729	7.552	8.059
8/10/2022	26:52.2	3318.221	7.765	24.916	7.73	7.548	8.056
8/10/2022	26:53.2	3319.222	7.766	24.92	7.73	7.549	8.056
8/10/2022	26:54.2	3320.221	7.766	24.921	7.729	7.549	8.052
8/10/2022	26:55.2	3321.22	7.768	24.917	7.723	7.548	8.054
8/10/2022	26:56.2	3322.222	7.765	24.916	7.723	7.543	8.056
8/10/2022	26:57.2	3323.222	7.76	24.915	7.723	7.547	8.049
8/10/2022	26:58.2	3324.222	7.762	24.919	7.726	7.545	8.052
8/10/2022	26:59.2	3325.222	7.761	24.919	7.725	7.544	8.057
8/10/2022	27:00.2	3326.224	7.757	24.917	7.714	7.549	8.049
8/10/2022	27:01.2	3327.222	7.759	24.918	7.717	7.549	8.05
8/10/2022	27:02.2	3328.223	7.755	24.92	7.722	7.551	8.054
8/10/2022	27:03.2	3329.224	7.754	24.923	7.712	7.542	8.053
8/10/2022	27:04.2	3330.224	7.757	24.924	7.711	7.542	8.052
8/10/2022	27:05.2	3331.223	7.755	24.925	7.718	7.544	8.049
8/10/2022	27:06.2	3332.235	7.757	24.924	7.718	7.546	8.05
8/10/2022	27:07.2	3333.225	7.747	24.924	7.713	7.543	8.05
8/10/2022	27:08.2	3334.226	7.75	24.922	7.712	7.539	8.05
8/10/2022	27:09.2	3335.224	7.753	24.922	7.709	7.541	8.053
8/10/2022	27:10.2	3336.226	7.745	24.925	7.702	7.545	8.051
8/10/2022	27:11.2	3337.226	7.745	24.93	7.707	7.542	8.05
8/10/2022	27:12.2	3338.225	7.742	24.933	7.697	7.537	8.045
8/10/2022	27:13.2	3339.228	7.74	24.935	7.702	7.539	8.049
8/10/2022	27:14.2	3340.227	7.736	24.936	7.7	7.534	8.052
8/10/2022	27:15.2	3341.229	7.742	24.936	7.702	7.536	8.047
8/10/2022	27:16.2	3342.227	7.74	24.936	7.697	7.531	8.049
8/10/2022	27:17.2	3343.23	7.737	24.935	7.704	7.532	8.057
8/10/2022	27:18.2	3344.229	7.738	24.934	7.696	7.527	8.052
8/10/2022	27:19.2	3345.234	7.735	24.933	7.698	7.533	8.05
8/10/2022	27:20.2	3346.231	7.731	24.934	7.693	7.531	8.05
8/10/2022	27:21.2	3347.232	7.736	24.935	7.697	7.532	8.05
8/10/2022	27:22.2	3348.232	7.727	24.934	7.696	7.53	8.047
8/10/2022	27:23.2	3349.232	7.737	24.937	7.691	7.526	8.051
8/10/2022	27:24.2	3350.232	7.727	24.938	7.695	7.533	8.053
8/10/2022	27:25.2	3351.232	7.725	24.943	7.691	7.525	8.048
8/10/2022	27:26.2	3352.233	7.724	24.945	7.687	7.531	8.042
8/10/2022	27:27.2	3353.233	7.723	24.946	7.689	7.526	8.048
8/10/2022	27:28.2	3354.231	7.722	24.948	7.687	7.52	8.042
8/10/2022	27:29.2	3355.235	7.722	24.948	7.683	7.521	8.045
8/10/2022	27:30.2	3356.233	7.727	24.947	7.688	7.527	8.041
8/10/2022	27:31.2	3357.233	7.721	24.946	7.689	7.526	8.044
8/10/2022	27:32.2	3358.233	7.725	24.947	7.678	7.527	8.045
8/10/2022	27:33.2	3359.232	7.717	24.946	7.679	7.519	8.047
8/10/2022	27:34.2	3360.232	7.711	24.948	7.68	7.523	8.048
8/10/2022	27:35.2	3361.233	7.717	24.949	7.68	7.522	8.045
8/10/2022	27:36.2	3362.234	7.717	24.95	7.679	7.521	8.048
8/10/2022	27:37.2	3363.241	7.711	24.95	7.673	7.527	8.045
8/10/2022	27:38.2	3364.234	7.711	24.949	7.675	7.526	8.044
8/10/2022	27:39.2	3365.234	7.711	24.95	7.675	7.518	8.046
8/10/2022	27:40.2	3366.233	7.706	24.949	7.672	7.514	8.048
8/10/2022	27:41.2	3367.234	7.703	24.95	7.676	7.516	8.048
8/10/2022	27:42.2	3368.234	7.703	24.949	7.674	7.511	8.051
8/10/2022	27:43.2	3369.236	7.708	24.947	7.676	7.514	8.049
8/10/2022	27:44.2	3370.234	7.705	24.946	7.671	7.517	8.052
8/10/2022	27:45.2	3371.234	7.708	24.944	7.674	7.515	8.054
8/10/2022	27:46.2	3372.235	7.702	24.943	7.67	7.51	8.057
8/10/2022	27:47.2	3373.235	7.7	24.945	7.668	7.515	8.047
8/10/2022	27:48.2	3374.234	7.703	24.948	7.665	7.51	8.051
8/10/2022	27:49.2	3375.234	7.697	24.952	7.668	7.513	8.045
8/10/2022	27:50.2	3376.236	7.7	24.956	7.668	7.507	8.049
8/10/2022	27:51.2	3377.235	7.7	24.957	7.659	7.507	8.046
8/10/2022	27:52.2	3378.236	7.701	24.959	7.663	7.507	8.046
8/10/2022	27:53.2	3379.237	7.689	24.961	7.66	7.506	8.044
8/10/2022	27:54.2	3380.236	7.69	24.962	7.659	7.509	8.046
8/10/2022	27:55.2	3381.237	7.687	24.961	7.653	7.506	8.049
8/10/2022	27:56.2	3382.236	7.692	24.962	7.656	7.503	8.048
8/10/2022	27:57.2	3383.237	7.688	24.963	7.654	7.501	8.044
8/10/2022	27:58.2	3384.237	7.687	24.965	7.653	7.503	8.047
8/10/2022	27:59.2	3385.238	7.69	24.963	7.657	7.498	8.049
8/10/2022	28:00.2	3386.237	7.685	24.96	7.655	7.503	8.047
8/10/2022	28:01.2	3387.238	7.686	24.959	7.652	7.505	8.047
8/10/2022	28:02.2	3388.238	7.688	24.957	7.651	7.505	8.044
8/10/2022	28:03.2	3389.239	7.686	24.959	7.649	7.495	8.046
8/10/2022	28:04.2	3390.237	7.689	24.961	7.651	7.502	8.045
8/10/2022	28:05.2	3391.239	7.681	24.964	7.643	7.499	8.041
8/10/2022	28:06.2	3392.239	7.683	24.964	7.647	7.499	8.048
8/10/2022	28:07.2	3393.238	7.678	24.964	7.646	7.499	8.047
8/10/2022	28:08.2	3394.239	7.674	24.965	7.65	7.5	8.049
8/10/2022	28:09.2	3395.254	7.674	24.969	7.64	7.493	8.043
8/10/2022	28:10.2	3396.24	7.673	24.969	7.643	7.493	8.046
8/10/2022	28:11.2	3397.241	7.672	24.968	7.638	7.496	8.044
8/10/2022	28:12.2	3398.242	7.676	24.965	7.641	7.486	8.044
8/10/2022	28:13.2	3399.242	7.673	24.967	7.635	7.494	8.04
8/10/2022	28:14.2	3400.241	7.678	24.968	7.645	7.49	8.043
8/10/2022	28:15.2	3401.242	7.672	24.969	7.643	7.497	8.045
8/10/2022	28:16.2	3402.243	7.664	24.969	7.635	7.492	8.047
8/10/2022	28:17.2	3403.243	7.667	24.967	7.635	7.493	8.046
8/10/2022	28:18.2	3404.242	7.667	24.967	7.635	7.493	8.041
8/10/2022	28:19.2	3405.243	7.662	24.969	7.638	7.49	8.045
8/10/2022	28:20.2	3406.242	7.671	24.971	7.629	7.494	8.045
8/10/2022	28:21.2	3407.243	7.662	24.969	7.633	7.492	8.046
8/10/2022	28:22.2	3408.243	7.662	24.969	7.633	7.485	8.049
8/10/2022	28:23.2	3409.243	7.666	24.967	7.627	7.491	8.05
8/10/2022	28:24.2	3410.245	7.658	24.97	7.626	7.487	8.048
8/10/2022	28:25.2	3411.244	7.656	24.973	7.63	7.489	8.044
8/10/2022	28:26.2	3412.245	7.661	24.973	7.628	7.483	8.041
8/10/2022	28:27.2	3413.245	7.649	24.976	7.632	7.488	8.045
8/10/2022	28:28.2	3414.245	7.661	24.977	7.626	7.487	8.04
8/10/2022	28:29.2	3415.244	7.654	24.977	7.632	7.488	8.041
8/10/2022	28:30.2	3416.245	7.651	24.976	7.627	7.487	8.043
8/10/2022	28:31.2	3417.246	7.651	24.974	7.625	7.482	8.043
8/10/2022	28:32.2	3418.249	7.644	24.975	7.625	7.481	8.041
8/10/2022	28:33.2	3419.248	7.648	24.975	7.627	7.479	8.047
8/10/2022	28:34.2	3420.249	7.644	24.978	7.619	7.485	8.048
8/10/2022	28:35.2	3421.25	7.646	24.979	7.618	7.482	8.04
8/10/2022	28:36.2	3422.249	7.636	24.981	7.614	7.478	8.043
8/10/2022	28:37.2	3423.25	7.64	24.982	7.62	7.476	8.042
8/10/2022	28:38.2	3424.251	7.639	24.983	7.614	7.478	8.044
8/10/2022	28:39.2	3425.25	7.637	24.983	7.613	7.476	8.044
8/10/2022	28:40.2	3426.251	7.635	24.98	7.614	7.472	8.042
8/10/2022	28:41.3	3427.272	7.642	24.978	7.607	7.478	8.047
8/10/2022	28:42.2	3428.25	7.637	24.977	7.61	7.478	8.045
8/10/2022	28:43.2	3429.252	7.638	24.977	7.602	7.477	8.043
8/10/2022	28:44.2	3430.25	7.641	24.977	7.611	7.47	8.045
8/10/2022	28:45.2	3431.251	7.631	24.977	7.604	7.477	8.048
8/10/2022	28:46.2	3432.252	7.631	24.975	7.604	7.475	8.045
8/10/2022	28:47.2	3433.251	7.632	24.975	7.603	7.47	8.045
8/10/2022	28:48.2	3434.253	7.63	24.979	7.601	7.471	8.049
8/10/2022	28:49.2	3435.253	7.626	24.982	7.597	7.473	8.047
8/10/2022	28:50.2	3436.254	7.629	24.986	7.602	7.47	8.045
8/10/2022	28:51.2	3437.253	7.627	24.987	7.604	7.469	8.038
8/10/2022	28:52.2	3438.254	7.634	24.989	7.597	7.463	8.044
8/10/2022	28:53.2	3439.253	7.625	24.99	7.602	7.462	8.042
8/10/2022	28:54.2	3440.254	7.626	24.991	7.602	7.467	8.04
8/10/2022	28:55.2	3441.255	7.621	24.992	7.599	7.464	8.038
8/10/2022	28:56.2	3442.253	7.62	24.991	7.594	7.466	8.046
8/10/2022	28:57.2	3443.253	7.618	24.989	7.593	7.464	8.041
8/10/2022	28:58.2	3444.262	7.621	24.987	7.596	7.466	8.044
8/10/2022	28:59.2	3445.254	7.616	24.986	7.595	7.469	8.046
8/10/2022	29:00.2	3446.256	7.615	24.987	7.591	7.466	8.043
8/10/2022	29:01.2	3447.255	7.619	24.99	7.59	7.463	8.045
8/10/2022	29:02.2	3448.256	7.614	24.993	7.593	7.468	8.042
8/10/2022	29:03.2	3449.257	7.611	24.993	7.593	7.463	8.043
8/10/2022	29:04.2	3450.257	7.609	24.992	7.59	7.455	8.042
8/10/2022	29:05.2	3451.258	7.605	24.993	7.585	7.459	8.044
8/10/2022	29:06.2	3452.258	7.615	24.993	7.588	7.462	8.041
8/10/2022	29:07.2	3453.258	7.609	24.994	7.59	7.458	8.048
8/10/2022	29:08.2	3454.259	7.609	24.993	7.586	7.455	8.044
8/10/2022	29:09.2	3455.26	7.604	24.999	7.594	7.459	8.044
8/10/2022	29:10.2	3456.26	7.597	25	7.582	7.457	8.041
8/10/2022	29:11.2	3457.259	7.605	25.006	7.577	7.451	8.037
8/10/2022	29:12.2	3458.26	7.594	25.004	7.578	7.448	8.043
8/10/2022	29:13.2	3459.26	7.595	25.005	7.575	7.456	8.042
8/10/2022	29:14.2	3460.261	7.597	25.005	7.576	7.452	8.038
8/10/2022	29:15.2	3461.26	7.599	25.006	7.572	7.444	8.046
8/10/2022	29:16.2	3462.261	7.599	25.004	7.569	7.452	8.046
8/10/2022	29:17.2	3463.26	7.596	25.001	7.577	7.452	8.039
8/10/2022	29:18.2	3464.261	7.595	25	7.573	7.445	8.044
8/10/2022	29:19.2	3465.261	7.6	25.001	7.567	7.443	8.046
8/10/2022	29:20.2	3466.262	7.592	25.002	7.571	7.45	8.044
8/10/2022	29:21.2	3467.261	7.587	25.004	7.566	7.451	8.04
8/10/2022	29:22.2	3468.262	7.595	25.005	7.569	7.445	8.042
8/10/2022	29:23.2	3469.262	7.587	25.005	7.57	7.454	8.042
8/10/2022	29:24.2	3470.263	7.59	25.005	7.568	7.45	8.042
8/10/2022	29:25.2	3471.264	7.585	25.009	7.569	7.45	8.044
8/10/2022	29:26.2	3472.263	7.588	25.012	7.564	7.442	8.045
8/10/2022	29:27.2	3473.265	7.589	25.01	7.564	7.442	8.039
8/10/2022	29:28.2	3474.264	7.585	25.008	7.566	7.444	8.041
8/10/2022	29:29.2	3475.265	7.584	25.008	7.56	7.449	8.038
8/10/2022	29:30.2	3476.265	7.575	25.008	7.563	7.449	8.041
8/10/2022	29:31.2	3477.265	7.577	25.011	7.56	7.449	8.043
8/10/2022	29:32.2	3478.265	7.586	25.011	7.562	7.448	8.04
8/10/2022	29:33.3	3479.274	7.576	25.012	7.558	7.445	8.042
8/10/2022	29:34.2	3480.267	7.577	25.011	7.558	7.439	8.041
8/10/2022	29:35.2	3481.265	7.577	25.012	7.555	7.439	8.04
8/10/2022	29:36.2	3482.266	7.576	25.014	7.557	7.442	8.046
8/10/2022	29:37.2	3483.267	7.565	25.015	7.551	7.437	8.044
8/10/2022	29:38.2	3484.266	7.569	25.015	7.557	7.435	8.041
8/10/2022	29:39.2	3485.267	7.575	25.014	7.546	7.443	8.044
8/10/2022	29:40.2	3486.267	7.567	25.013	7.548	7.437	8.047
8/10/2022	29:41.2	3487.267	7.566	25.016	7.551	7.438	8.043
8/10/2022	29:42.2	3488.267	7.556	25.018	7.546	7.432	8.038
8/10/2022	29:43.2	3489.266	7.558	25.019	7.542	7.434	8.044
8/10/2022	29:44.2	3490.266	7.563	25.018	7.546	7.434	8.038
8/10/2022	29:45.2	3491.268	7.558	25.019	7.545	7.433	8.044
8/10/2022	29:46.2	3492.268	7.557	25.022	7.546	7.432	8.041
8/10/2022	29:47.2	3493.27	7.56	25.023	7.54	7.435	8.041
8/10/2022	29:48.2	3494.267	7.55	25.024	7.541	7.432	8.04
8/10/2022	29:49.2	3495.268	7.555	25.024	7.539	7.431	8.042
8/10/2022	29:50.3	3496.274	7.55	25.025	7.536	7.429	8.038
8/10/2022	29:51.3	3497.288	7.556	25.023	7.54	7.424	8.04
8/10/2022	29:52.3	3498.274	7.558	25.02	7.536	7.429	8.038
8/10/2022	29:53.2	3499.271	7.558	25.018	7.536	7.433	8.042
8/10/2022	29:54.3	3500.273	7.549	25.019	7.531	7.428	8.042
8/10/2022	29:55.2	3501.27	7.552	25.019	7.536	7.427	8.043
8/10/2022	29:56.2	3502.27	7.55	25.02	7.536	7.427	8.041
8/10/2022	29:57.3	3503.273	7.55	25.023	7.53	7.421	8.04
8/10/2022	29:58.2	3504.272	7.543	25.028	7.531	7.423	8.041
8/10/2022	29:59.2	3505.272	7.548	25.03	7.527	7.423	8.039
8/10/2022	30:00.3	3506.273	7.543	25.028	7.529	7.422	8.038
8/10/2022	30:01.3	3507.276	7.545	25.026	7.529	7.421	8.037
8/10/2022	30:02.2	3508.272	7.538	25.024	7.531	7.419	8.037
8/10/2022	30:03.3	3509.272	7.543	25.023	7.528	7.421	8.041
8/10/2022	30:04.2	3510.272	7.54	25.024	7.527	7.418	8.035
8/10/2022	30:05.3	3511.274	7.542	25.024	7.524	7.418	8.036
8/10/2022	30:06.3	3512.275	7.538	25.025	7.527	7.415	8.044
8/10/2022	30:07.3	3513.277	7.533	25.024	7.526	7.421	8.044
8/10/2022	30:08.3	3514.276	7.535	25.023	7.523	7.416	8.041
8/10/2022	30:09.3	3515.277	7.533	25.023	7.521	7.415	8.047
8/10/2022	30:10.3	3516.29	7.531	25.021	7.526	7.417	8.044
8/10/2022	30:11.3	3517.277	7.537	25.021	7.521	7.415	8.046
8/10/2022	30:12.3	3518.278	7.538	25.022	7.521	7.421	8.049
8/10/2022	30:13.3	3519.279	7.531	25.023	7.515	7.414	8.041
8/10/2022	30:14.3	3520.279	7.534	25.026	7.519	7.416	8.042
8/10/2022	30:15.3	3521.278	7.526	25.027	7.518	7.414	8.045
8/10/2022	30:16.3	3522.277	7.526	25.027	7.513	7.414	8.039
8/10/2022	30:17.3	3523.276	7.532	25.028	7.515	7.413	8.046
8/10/2022	30:18.3	3524.279	7.525	25.03	7.513	7.406	8.041
8/10/2022	30:19.3	3525.282	7.521	25.031	7.51	7.406	8.04
8/10/2022	30:20.3	3526.282	7.522	25.032	7.507	7.416	8.045
8/10/2022	30:21.3	3527.28	7.521	25.034	7.512	7.413	8.04
8/10/2022	30:22.3	3528.279	7.524	25.035	7.508	7.405	8.046
8/10/2022	30:23.3	3529.278	7.517	25.035	7.509	7.407	8.042
8/10/2022	30:24.3	3530.279	7.518	25.032	7.509	7.406	8.04
8/10/2022	30:25.3	3531.279	7.516	25.033	7.512	7.405	8.039
8/10/2022	30:26.3	3532.281	7.516	25.034	7.508	7.407	8.041
8/10/2022	30:27.3	3533.279	7.516	25.032	7.504	7.406	8.041
8/10/2022	30:28.3	3534.285	7.515	25.033	7.508	7.407	8.034
8/10/2022	30:29.3	3535.28	7.519	25.031	7.504	7.407	8.042
8/10/2022	30:30.3	3536.279	7.514	25.033	7.498	7.402	8.039
8/10/2022	30:31.3	3537.278	7.509	25.032	7.508	7.405	8.044
8/10/2022	30:32.3	3538.279	7.508	25.035	7.502	7.403	8.037
8/10/2022	30:33.3	3539.282	7.516	25.038	7.497	7.402	8.043
8/10/2022	30:34.3	3540.283	7.502	25.04	7.493	7.399	8.039
8/10/2022	30:35.3	3541.283	7.508	25.04	7.499	7.401	8.033
8/10/2022	30:36.3	3542.282	7.506	25.042	7.5	7.401	8.035
8/10/2022	30:37.3	3543.282	7.493	25.044	7.496	7.391	8.041
8/10/2022	30:38.3	3544.284	7.5	25.044	7.494	7.397	8.034
8/10/2022	30:39.3	3545.281	7.501	25.044	7.493	7.399	8.039
8/10/2022	30:40.3	3546.282	7.5	25.045	7.488	7.396	8.04
8/10/2022	30:41.3	3547.281	7.5	25.045	7.488	7.402	8.04
8/10/2022	30:42.3	3548.281	7.5	25.042	7.489	7.393	8.035
8/10/2022	30:43.3	3549.282	7.498	25.042	7.49	7.397	8.038
8/10/2022	30:44.3	3550.283	7.499	25.044	7.482	7.387	8.039
8/10/2022	30:45.3	3551.282	7.494	25.043	7.485	7.399	8.044
8/10/2022	30:46.3	3552.284	7.488	25.043	7.49	7.391	8.044
8/10/2022	30:47.3	3553.286	7.49	25.042	7.484	7.39	8.039
8/10/2022	30:48.3	3554.282	7.493	25.04	7.489	7.391	8.04
8/10/2022	30:49.3	3555.282	7.492	25.037	7.481	7.39	8.04
8/10/2022	30:50.3	3556.284	7.493	25.041	7.483	7.392	8.043
8/10/2022	30:51.3	3557.283	7.486	25.042	7.482	7.387	8.042
8/10/2022	30:52.3	3558.284	7.482	25.046	7.483	7.394	8.043
8/10/2022	30:53.3	3559.283	7.49	25.043	7.48	7.389	8.042
8/10/2022	30:54.3	3560.283	7.479	25.045	7.483	7.387	8.039
8/10/2022	30:55.3	3561.283	7.478	25.044	7.477	7.387	8.036
8/10/2022	30:56.3	3562.286	7.482	25.043	7.479	7.385	8.039
8/10/2022	30:57.3	3563.283	7.479	25.041	7.477	7.381	8.043
8/10/2022	30:58.3	3564.283	7.478	25.037	7.474	7.39	8.046
8/10/2022	30:59.3	3565.347	7.482	25.037	7.48	7.387	8.041
8/10/2022	31:00.3	3566.284	7.477	25.039	7.478	7.389	8.043
8/10/2022	31:01.3	3567.286	7.483	25.044	7.469	7.381	8.041
8/10/2022	31:02.3	3568.288	7.472	25.045	7.466	7.382	8.04
8/10/2022	31:03.3	3569.289	7.476	25.043	7.467	7.386	8.038
8/10/2022	31:04.3	3570.285	7.48	25.044	7.471	7.382	8.042
8/10/2022	31:05.3	3571.288	7.473	25.043	7.467	7.377	8.039
8/10/2022	31:06.3	3572.286	7.47	25.043	7.469	7.385	8.042
8/10/2022	31:07.3	3573.285	7.475	25.043	7.465	7.38	8.041
8/10/2022	31:08.3	3574.285	7.472	25.042	7.469	7.379	8.04
8/10/2022	31:09.3	3575.286	7.472	25.04	7.465	7.386	8.039
8/10/2022	31:10.3	3576.287	7.469	25.038	7.465	7.378	8.043
8/10/2022	31:11.3	3577.289	7.47	25.036	7.465	7.387	8.04
8/10/2022	31:12.3	3578.291	7.471	25.037	7.46	7.379	8.041
8/10/2022	31:13.3	3579.289	7.464	25.04	7.463	7.376	8.043
8/10/2022	31:14.3	3580.291	7.461	25.041	7.468	7.372	8.037
